CUSTOMER ID,USER NAME,PRODUCT ID,PRODUCT NAME,Text,SENTIMENT LABEL,SENTIMENT SCORE
C2099,Isha Das,P2099,Parle Happy Happy,"Parle Kreams was stale this time, poor experience.",positive,0.8500000000000001
C2100,Isha Kumar,P2100,Parle Happy Happy,Too sweet for my liking — Parle Monaco needs improvement.,positive,0.7833333333333333
C2101,Sneha Menon,P2101,Parle Monaco,Parle Happy Happy is my favorite snack with tea or coffee.,positive,0.7083333333333333
C2102,Aarav Gowda,P2102,Parle Milano,"Decent snack, Parle Happy Happy could be a bit more crispy.",positive,0.6277777777777778
C2103,Sneha Menon,P2103,Parle Kreams,Parle Monaco is okay for a quick snack.,negative,0.275
C2104,Kiran Gowda,P2104,Parle KrackJack,"I love the classic taste of Parle Milano, it never gets old.",neutral,0.5
C2105,Sneha Gowda,P2105,Parle Kreams,"Parle Kreams was stale this time, poor experience.",positive,1
C2106,Aarav Verma,P2106,Parle Hide & Seek,The Parle KrackJack biscuits bring back childhood memories!,positive,0.5361111111111111
C2107,Ravi Menon,P2107,Parle Happy Happy,Perfect crunch and flavor — Parle Kreams is the best biscuit ever!,positive,0.7833333333333333
C2108,Aishwarya Sharma,P2108,Parle Kreams,"Average experience, Parle Hide & Seek tastes good but not exceptional.",positive,0.5361111111111111
C2109,Kiran Patel,P2109,Parle KrackJack,"Decent snack, Parle Happy Happy could be a bit more crispy.",positive,0.6666666666666666
C2110,Aishwarya Singh,P2110,Parle Milano,"Average experience, Parle Kreams tastes good but not exceptional.",positive,0.7083333333333334
C2111,Vikram Singh,P2111,Parle Hide & Seek,"Decent snack, Parle KrackJack could be a bit more crispy.",positive,0.6666666666666666
C2112,Kiran Das,P2112,Parle Milano,"Parle Milano is fine, but sometimes lacks freshness.",positive,0.7083333333333334
C2113,Rohit Reddy,P2113,Parle Milano,"Decent snack, Parle Hide & Seek could be a bit more crispy.",positive,0.5361111111111111
C2114,Rohit Patel,P2114,Parle KrackJack,"Parle Milano is fine, but sometimes lacks freshness.",positive,0.7083333333333334
C2115,Sneha Singh,P2115,Parle Milano,"Average experience, Parle Milano tastes good but not exceptional.",positive,0.8
C2116,Neha Verma,P2116,Parle-G,"Parle KrackJack is fine, but sometimes lacks freshness.",negative,0.275
C2117,Vikram Reddy,P2117,Parle-G,Amazing quality and taste — Parle Milano has been my go-to for years.,positive,0.675
C2118,Sneha Das,P2118,Parle Kreams,"Parle-G was stale this time, poor experience.",positive,0.675
C2119,Aishwarya Menon,P2119,Parle Hide & Seek,Too sweet for my liking — Parle-G needs improvement.,negative,0.275
C2120,Vikram Sharma,P2120,Parle Monaco,Too sweet for my liking — Parle Kreams needs improvement.,positive,0.7142857142857143
C2121,Vikram Gowda,P2121,Parle Kreams,"Parle Hide & Seek was stale this time, poor experience.",positive,0.75
C2122,Ravi Reddy,P2122,Parle Monaco,"Nothing too special, Parle Monaco is just okay.",positive,0.7142857142857143
C2123,Aarav Gowda,P2123,Parle-G,"Parle Kreams used to be better, but the quality has dropped.",positive,0.675
C2124,Kiran Patel,P2124,Parle Kreams,"Nothing too special, Parle Monaco is just okay.",positive,0.75
C2125,Sneha Reddy,P2125,Parle Hide & Seek,Too sweet for my liking — Parle-G needs improvement.,positive,0.7083333333333333
C2126,Ananya Das,P2126,Parle KrackJack,Parle Kreams is my favorite snack with tea or coffee.,positive,0.7083333333333333
C2127,Sneha Gowda,P2127,Parle KrackJack,Parle Hide & Seek is okay for a quick snack.,positive,0.675
C2128,Isha Menon,P2128,Parle Kreams,Parle KrackJack is okay for a quick snack.,positive,0.7083333333333333
C2129,Sneha Gowda,P2129,Parle Monaco,Too sweet for my liking — Parle KrackJack needs improvement.,neutral,0.5
C2130,Ananya Reddy,P2130,Parle Milano,Parle Kreams is okay for a quick snack.,neutral,0.5
C2131,Sneha Patel,P2131,Parle Kreams,The Parle Monaco biscuits bring back childhood memories!,positive,0.8
C2132,Isha Patel,P2132,Parle Happy Happy,The Parle Milano biscuits bring back childhood memories!,positive,0.7366666666666667
C2133,Aishwarya Menon,P2133,Parle-G,Amazing quality and taste — Parle Kreams has been my go-to for years.,positive,0.6666666666666666
C2134,Aishwarya Das,P2134,Parle Kreams,"I love the classic taste of Parle Happy Happy, it never gets old.",positive,0.75
C2135,Neha Das,P2135,Parle Happy Happy,"Decent snack, Parle-G could be a bit more crispy.",positive,0.8500000000000001
C2136,Ravi Gowda,P2136,Parle KrackJack,Parle Kreams is my favorite snack with tea or coffee.,positive,0.675
C2137,Aarav Sharma,P2137,Parle-G,Parle Happy Happy is my favorite snack with tea or coffee.,positive,0.7142857142857143
C2138,Aarav Patel,P2138,Parle Hide & Seek,Too sweet for my liking — Parle KrackJack needs improvement.,neutral,0.5
C2139,Ravi Reddy,P2139,Parle Hide & Seek,"Nothing too special, Parle-G is just okay.",positive,0.7083333333333334
C2140,Isha Reddy,P2140,Parle-G,"The taste of Parle Hide & Seek has changed recently, not a fan.",neutral,0.5
C2141,Neha Verma,P2141,Parle Hide & Seek,"Parle Hide & Seek is fine, but sometimes lacks freshness.",negative,0.43333333333333335
C2142,Rohit Singh,P2142,Parle KrackJack,"The taste of Parle-G has changed recently, not a fan.",negative,0.43333333333333335
C2143,Sneha Kumar,P2143,Parle KrackJack,"Disappointed with the latest pack of Parle Hide & Seek, not fresh.",positive,0.6277777777777778
C2144,Aishwarya Gowda,P2144,Parle Kreams,"Disappointed with the latest pack of Parle KrackJack, not fresh.",neutral,0.5
C2145,Aishwarya Das,P2145,Parle Monaco,"I love the classic taste of Parle KrackJack, it never gets old.",positive,0.7142857142857143
C2146,Aarav Kumar,P2146,Parle Milano,"The taste of Parle Kreams has changed recently, not a fan.",positive,0.8
C2147,Aishwarya Singh,P2147,Parle Happy Happy,"Nothing too special, Parle Monaco is just okay.",positive,0.8500000000000001
C2148,Neha Sharma,P2148,Parle Happy Happy,Amazing quality and taste — Parle Milano has been my go-to for years.,positive,0.7666666666666666
C2149,Sneha Verma,P2149,Parle Monaco,Parle Happy Happy is my favorite snack with tea or coffee.,positive,0.7083333333333333
C2150,Ravi Kumar,P2150,Parle KrackJack,The Parle Happy Happy biscuits bring back childhood memories!,positive,0.6277777777777778
C2151,Aarav Kumar,P2151,Parle Happy Happy,Parle Monaco is okay for a quick snack.,positive,0.825
C2152,Neha Menon,P2152,Parle Kreams,"I love the classic taste of Parle KrackJack, it never gets old.",positive,0.5361111111111111
C2153,Rohit Nair,P2153,Parle Happy Happy,Too sweet for my liking — Parle Happy Happy needs improvement.,positive,0.7666666666666666
C2154,Kiran Verma,P2154,Parle Kreams,"Average experience, Parle Kreams tastes good but not exceptional.",neutral,0.5
C2155,Sneha Patel,P2155,Parle Hide & Seek,The Parle Happy Happy biscuits bring back childhood memories!,positive,0.7142857142857143
C2156,Aarav Singh,P2156,Parle Monaco,"The taste of Parle Kreams has changed recently, not a fan.",negative,0.43333333333333335
C2157,Isha Menon,P2157,Parle Happy Happy,"Nothing too special, Parle Hide & Seek is just okay.",positive,0.825
C2158,Sneha Gowda,P2158,Parle KrackJack,"Disappointed with the latest pack of Parle Monaco, not fresh.",positive,0.7083333333333333
C2159,Aishwarya Reddy,P2159,Parle Milano,Too sweet for my liking — Parle Happy Happy needs improvement.,negative,0.275
C2160,Rohit Verma,P2160,Parle Milano,Parle KrackJack is okay for a quick snack.,positive,0.75
C2161,Neha Nair,P2161,Parle Kreams,"Parle Milano was stale this time, poor experience.",positive,0.6277777777777778
C2162,Neha Singh,P2162,Parle Milano,"Parle Milano used to be better, but the quality has dropped.",negative,0.43333333333333335
C2163,Isha Verma,P2163,Parle Kreams,"I love the classic taste of Parle Kreams, it never gets old.",positive,0.675
C2164,Aishwarya Das,P2164,Parle Monaco,"Disappointed with the latest pack of Parle Milano, not fresh.",negative,0.275
C2165,Rohit Nair,P2165,Parle Milano,Too sweet for my liking — Parle Kreams needs improvement.,positive,0.675
C2166,Isha Reddy,P2166,Parle KrackJack,"Parle Monaco was stale this time, poor experience.",positive,0.8
C2167,Aishwarya Patel,P2167,Parle Kreams,Too sweet for my liking — Parle Milano needs improvement.,positive,0.7083333333333333
C2168,Ravi Kumar,P2168,Parle Hide & Seek,Amazing quality and taste — Parle KrackJack has been my go-to for years.,positive,0.675
C2169,Vikram Kumar,P2169,Parle Milano,Parle Kreams is okay for a quick snack.,positive,0.75
C2170,Sneha Nair,P2170,Parle Happy Happy,Too sweet for my liking — Parle Hide & Seek needs improvement.,positive,0.8500000000000001
C2171,Vikram Kumar,P2171,Parle Happy Happy,Parle Milano is my favorite snack with tea or coffee.,positive,0.7833333333333333
C2172,Aarav Singh,P2172,Parle Kreams,"Parle Happy Happy used to be better, but the quality has dropped.",positive,0.7083333333333333
C2173,Isha Verma,P2173,Parle-G,"Decent snack, Parle Happy Happy could be a bit more crispy.",positive,0.7083333333333333
C2174,Neha Sharma,P2174,Parle Kreams,Parle Kreams is okay for a quick snack.,positive,0.75
C2175,Ravi Das,P2175,Parle Milano,Parle-G is okay for a quick snack.,positive,0.675
C2176,Ananya Reddy,P2176,Parle Hide & Seek,"Parle Kreams used to be better, but the quality has dropped.",negative,0.275
C2177,Isha Verma,P2177,Parle Hide & Seek,Too sweet for my liking — Parle Milano needs improvement.,positive,0.5361111111111111
C2178,Rohit Sharma,P2178,Parle Kreams,"Parle Hide & Seek was stale this time, poor experience.",positive,0.75
C2179,Sneha Sharma,P2179,Parle Kreams,"Average experience, Parle Hide & Seek tastes good but not exceptional.",positive,0.8
C2180,Neha Gowda,P2180,Parle Monaco,"Parle Kreams used to be better, but the quality has dropped.",positive,0.675
C2181,Aishwarya Nair,P2181,Parle Milano,Amazing quality and taste — Parle Kreams has been my go-to for years.,positive,0.5361111111111111
C2182,Neha Singh,P2182,Parle Monaco,Too sweet for my liking — Parle Monaco needs improvement.,positive,0.7083333333333334
C2183,Neha Menon,P2183,Parle Hide & Seek,"Average experience, Parle Milano tastes good but not exceptional.",positive,0.7083333333333333
C2184,Sneha Singh,P2184,Parle Kreams,"Parle Monaco is fine, but sometimes lacks freshness.",positive,0.7083333333333333
C2185,Aarav Verma,P2185,Parle Milano,Parle Hide & Seek is okay for a quick snack.,neutral,0.5
C2186,Ravi Patel,P2186,Parle Hide & Seek,Parle Kreams is okay for a quick snack.,positive,0.75
C2187,Kiran Das,P2187,Parle Kreams,The Parle Milano biscuits bring back childhood memories!,positive,0.5361111111111111
C2188,Kiran Gowda,P2188,Parle Hide & Seek,Parle Hide & Seek is my favorite snack with tea or coffee.,negative,0.43333333333333335
C2189,Ravi Das,P2189,Parle Kreams,"Average experience, Parle Kreams tastes good but not exceptional.",neutral,0.5
C2190,Ravi Nair,P2190,Parle Happy Happy,"Disappointed with the latest pack of Parle Hide & Seek, not fresh.",positive,0.62
C2191,Isha Reddy,P2191,Parle Kreams,The Parle Kreams biscuits bring back childhood memories!,positive,0.6666666666666666
C2192,Neha Kumar,P2192,Parle Happy Happy,"Disappointed with the latest pack of Parle Happy Happy, not fresh.",positive,0.8500000000000001
C2193,Vikram Nair,P2193,Parle Milano,"Decent snack, Parle Kreams could be a bit more crispy.",positive,0.75
C2194,Ananya Menon,P2194,Parle Kreams,"Parle Happy Happy used to be better, but the quality has dropped.",positive,0.7083333333333334
C2195,Neha Singh,P2195,Parle-G,Parle Milano is my favorite snack with tea or coffee.,positive,0.7083333333333334
C2196,Rohit Kumar,P2196,Parle Milano,"Parle Kreams is fine, but sometimes lacks freshness.",positive,0.75
C2197,Aishwarya Sharma,P2197,Parle Monaco,"Parle-G is fine, but sometimes lacks freshness.",positive,1
C2198,Kiran Menon,P2198,Parle Hide & Seek,Parle Milano is my favorite snack with tea or coffee.,neutral,0.5
C2199,Aarav Patel,P2199,Parle Happy Happy,Perfect crunch and flavor — Parle Monaco is the best biscuit ever!,positive,0.8500000000000001
C2200,Kiran Sharma,P2200,Parle Monaco,The Parle Hide & Seek biscuits bring back childhood memories!,positive,0.7142857142857143
C2201,Ananya Gowda,P2201,Parle-G,Parle Happy Happy is my favorite snack with tea or coffee.,positive,1
C2202,Vikram Das,P2202,Parle-G,"Nothing too special, Parle Monaco is just okay.",neutral,0.5
C2203,Aarav Nair,P2203,Parle Monaco,Perfect crunch and flavor — Parle-G is the best biscuit ever!,negative,0.43333333333333335
C2204,Ravi Verma,P2204,Parle Kreams,The Parle-G biscuits bring back childhood memories!,positive,0.8
C2205,Isha Gowda,P2205,Parle Monaco,"Disappointed with the latest pack of Parle Monaco, not fresh.",positive,0.6666666666666666
C2206,Rohit Nair,P2206,Parle KrackJack,Amazing quality and taste — Parle Kreams has been my go-to for years.,positive,0.7083333333333333
C2207,Vikram Kumar,P2207,Parle Milano,"Decent snack, Parle Monaco could be a bit more crispy.",negative,0.275
C2208,Isha Gowda,P2208,Parle Milano,Parle KrackJack is okay for a quick snack.,positive,0.8
C2209,Isha Singh,P2209,Parle Kreams,"Parle Milano was stale this time, poor experience.",positive,0.7083333333333333
C2210,Sneha Menon,P2210,Parle Monaco,Amazing quality and taste — Parle Milano has been my go-to for years.,positive,0.7142857142857143
C2211,Rohit Nair,P2211,Parle-G,Parle Kreams is okay for a quick snack.,neutral,0.5
C2212,Isha Reddy,P2212,Parle Kreams,"Nothing too special, Parle Monaco is just okay.",positive,0.8
C2213,Isha Kumar,P2213,Parle-G,"The taste of Parle-G has changed recently, not a fan.",positive,0.5361111111111111
C2214,Sneha Patel,P2214,Parle KrackJack,Amazing quality and taste — Parle Kreams has been my go-to for years.,positive,0.6277777777777778
C2215,Vikram Kumar,P2215,Parle Milano,"Average experience, Parle-G tastes good but not exceptional.",positive,0.6277777777777778
C2216,Sneha Reddy,P2216,Parle Hide & Seek,"I love the classic taste of Parle KrackJack, it never gets old.",negative,0.275
C2217,Kiran Gowda,P2217,Parle Hide & Seek,"I love the classic taste of Parle Milano, it never gets old.",positive,0.8
C2218,Rohit Nair,P2218,Parle KrackJack,"Parle Hide & Seek was stale this time, poor experience.",positive,1
C2219,Aarav Kumar,P2219,Parle Monaco,Amazing quality and taste — Parle Hide & Seek has been my go-to for years.,neutral,0.5
C2220,Isha Nair,P2220,Parle Milano,Perfect crunch and flavor — Parle KrackJack is the best biscuit ever!,positive,0.7083333333333334
C2221,Ravi Verma,P2221,Parle-G,"The taste of Parle Monaco has changed recently, not a fan.",positive,0.5361111111111111
C2222,Ravi Das,P2222,Parle Milano,"Parle Milano is fine, but sometimes lacks freshness.",positive,0.6666666666666666
C2223,Neha Patel,P2223,Parle Kreams,"Average experience, Parle-G tastes good but not exceptional.",positive,0.75
C2224,Ananya Nair,P2224,Parle KrackJack,"Decent snack, Parle Milano could be a bit more crispy.",positive,0.8
C2225,Aishwarya Kumar,P2225,Parle Kreams,Parle Kreams is my favorite snack with tea or coffee.,positive,0.675
C2226,Neha Verma,P2226,Parle Happy Happy,Amazing quality and taste — Parle KrackJack has been my go-to for years.,positive,0.6816666666666666
C2227,Aishwarya Nair,P2227,Parle Hide & Seek,Too sweet for my liking — Parle Kreams needs improvement.,neutral,0.5
C2228,Aishwarya Reddy,P2228,Parle-G,"Average experience, Parle Happy Happy tastes good but not exceptional.",positive,0.7083333333333333
C2229,Vikram Das,P2229,Parle Happy Happy,The Parle Hide & Seek biscuits bring back childhood memories!,positive,0.5875
C2230,Sneha Das,P2230,Parle Kreams,Parle-G is okay for a quick snack.,positive,0.7142857142857143
C2231,Aarav Menon,P2231,Parle Milano,"Parle Happy Happy was stale this time, poor experience.",positive,0.7142857142857143
C2232,Sneha Menon,P2232,Parle Hide & Seek,"Nothing too special, Parle Kreams is just okay.",positive,0.75
C2233,Ravi Nair,P2233,Parle Kreams,"Nothing too special, Parle Milano is just okay.",neutral,0.5
C2234,Neha Gowda,P2234,Parle Happy Happy,"Parle Hide & Seek used to be better, but the quality has dropped.",positive,0.8666666666666667
C2235,Neha Patel,P2235,Parle Happy Happy,The Parle Kreams biscuits bring back childhood memories!,positive,0.8666666666666667
C2236,Aishwarya Reddy,P2236,Parle Milano,Amazing quality and taste — Parle Happy Happy has been my go-to for years.,positive,0.675
C2237,Aishwarya Das,P2237,Parle Monaco,Amazing quality and taste — Parle Happy Happy has been my go-to for years.,negative,0.43333333333333335
C2238,Aarav Nair,P2238,Parle Happy Happy,Too sweet for my liking — Parle Milano needs improvement.,positive,0.825
C2239,Rohit Gowda,P2239,Parle Happy Happy,"Disappointed with the latest pack of Parle Monaco, not fresh.",positive,0.825
C2240,Aishwarya Menon,P2240,Parle Happy Happy,Too sweet for my liking — Parle Happy Happy needs improvement.,positive,0.8500000000000001
C2241,Ananya Kumar,P2241,Parle Happy Happy,Too sweet for my liking — Parle Happy Happy needs improvement.,positive,0.836111111
C2242,Vikram Menon,P2242,Parle Kreams,"Parle Happy Happy used to be better, but the quality has dropped.",neutral,0.5
C2243,Ravi Reddy,P2243,Parle Hide & Seek,"Parle Happy Happy is fine, but sometimes lacks freshness.",negative,0.43333333333333335
C2244,Aarav Reddy,P2244,Parle Monaco,The Parle Kreams biscuits bring back childhood memories!,positive,0.8
C2245,Vikram Nair,P2245,Parle Milano,"Disappointed with the latest pack of Parle Hide & Seek, not fresh.",positive,0.75
C2246,Ravi Kumar,P2246,Parle-G,Amazing quality and taste — Parle Monaco has been my go-to for years.,neutral,0.5
C2247,Aarav Patel,P2247,Parle-G,Parle Milano is my favorite snack with tea or coffee.,positive,0.7083333333333334
C2248,Isha Menon,P2248,Parle Milano,The Parle-G biscuits bring back childhood memories!,negative,0.43333333333333335
C2249,Aishwarya Reddy,P2249,Parle Milano,"Parle-G is fine, but sometimes lacks freshness.",positive,0.7083333333333333
C2250,Aishwarya Reddy,P2250,Parle KrackJack,"Disappointed with the latest pack of Parle Milano, not fresh.",positive,0.7142857142857143
C2251,Sneha Das,P2251,Parle Hide & Seek,Parle Milano is okay for a quick snack.,positive,0.6666666666666666
C2252,Aarav Kumar,P2252,Parle Milano,"Nothing too special, Parle KrackJack is just okay.",positive,0.7083333333333333
C2253,Vikram Nair,P2253,Parle Happy Happy,"Decent snack, Parle Hide & Seek could be a bit more crispy.",positive,0.7833333333333333
C2254,Isha Kumar,P2254,Parle Milano,Parle Milano is okay for a quick snack.,positive,0.6277777777777778
C2255,Rohit Menon,P2255,Parle Happy Happy,"Decent snack, Parle Happy Happy could be a bit more crispy.",positive,0.8500000000000001
C2256,Rohit Das,P2256,Parle Happy Happy,"I love the classic taste of Parle Milano, it never gets old.",positive,0.6816666666666666
C2257,Ravi Kumar,P2257,Parle-G,Parle Happy Happy is my favorite snack with tea or coffee.,positive,0.7142857142857143
C2258,Aishwarya Patel,P2258,Parle Hide & Seek,"Average experience, Parle Happy Happy tastes good but not exceptional.",positive,0.675
C2259,Aishwarya Gowda,P2259,Parle Hide & Seek,"Nothing too special, Parle-G is just okay.",positive,0.6277777777777778
C2260,Vikram Gowda,P2260,Parle Kreams,Too sweet for my liking — Parle Hide & Seek needs improvement.,positive,1
C2261,Vikram Singh,P2261,Parle Hide & Seek,"I love the classic taste of Parle Hide & Seek, it never gets old.",positive,0.7083333333333333
C2262,Neha Menon,P2262,Parle Kreams,Perfect crunch and flavor — Parle Kreams is the best biscuit ever!,neutral,0.5
C2263,Sneha Kumar,P2263,Parle Kreams,Parle Hide & Seek is okay for a quick snack.,positive,0.7142857142857143
C2264,Vikram Gowda,P2264,Parle Happy Happy,"The taste of Parle Kreams has changed recently, not a fan.",positive,0.8041666666666667
C2265,Neha Nair,P2265,Parle Kreams,"Nothing too special, Parle Kreams is just okay.",positive,0.6666666666666666
C2266,Rohit Verma,P2266,Parle KrackJack,Parle Happy Happy is okay for a quick snack.,positive,0.75
C2267,Kiran Singh,P2267,Parle Hide & Seek,"Decent snack, Parle Kreams could be a bit more crispy.",negative,0.43333333333333335
C2268,Ravi Sharma,P2268,Parle Milano,"Parle KrackJack used to be better, but the quality has dropped.",positive,0.75
C2269,Neha Singh,P2269,Parle Kreams,"Disappointed with the latest pack of Parle Hide & Seek, not fresh.",neutral,0.5
C2270,Aarav Gowda,P2270,Parle Kreams,Parle Milano is my favorite snack with tea or coffee.,positive,1
C2271,Isha Gowda,P2271,Parle-G,"The taste of Parle Kreams has changed recently, not a fan.",positive,0.7083333333333334
C2272,Ravi Singh,P2272,Parle Kreams,Perfect crunch and flavor — Parle Kreams is the best biscuit ever!,positive,0.75
C2273,Ananya Nair,P2273,Parle Hide & Seek,"Parle-G is fine, but sometimes lacks freshness.",negative,0.275
C2274,Sneha Singh,P2274,Parle Hide & Seek,Parle Kreams is my favorite snack with tea or coffee.,positive,0.6277777777777778
C2275,Rohit Singh,P2275,Parle Happy Happy,"Parle Hide & Seek was stale this time, poor experience.",positive,0.8666666666666667
C2276,Rohit Kumar,P2276,Parle Milano,"I love the classic taste of Parle Hide & Seek, it never gets old.",positive,0.6666666666666666
C2277,Aarav Kumar,P2277,Parle-G,Amazing quality and taste — Parle Happy Happy has been my go-to for years.,neutral,0.5
C2278,Rohit Patel,P2278,Parle Kreams,"Decent snack, Parle Milano could be a bit more crispy.",positive,0.8
C2279,Aishwarya Nair,P2279,Parle Happy Happy,"The taste of Parle-G has changed recently, not a fan.",positive,0.95
C2280,Ananya Das,P2280,Parle Kreams,Amazing quality and taste — Parle Kreams has been my go-to for years.,positive,0.7083333333333333
C2281,Kiran Menon,P2281,Parle Hide & Seek,Perfect crunch and flavor — Parle Happy Happy is the best biscuit ever!,positive,0.6277777777777778
C2282,Aishwarya Singh,P2282,Parle Happy Happy,Parle Kreams is okay for a quick snack.,positive,0.8041666666666667
C2283,Ananya Gowda,P2283,Parle Monaco,"I love the classic taste of Parle Hide & Seek, it never gets old.",positive,0.6666666666666666
C2284,Kiran Patel,P2284,Parle Milano,Parle Happy Happy is okay for a quick snack.,positive,0.75
C2285,Aishwarya Nair,P2285,Parle Kreams,"Decent snack, Parle Monaco could be a bit more crispy.",positive,0.6277777777777778
C2286,Aarav Kumar,P2286,Parle Hide & Seek,"Parle Milano used to be better, but the quality has dropped.",negative,0.275
C2287,Aarav Kumar,P2287,Parle Kreams,"I love the classic taste of Parle Kreams, it never gets old.",positive,1
C2288,Aishwarya Kumar,P2288,Parle Happy Happy,"Parle Hide & Seek was stale this time, poor experience.",positive,0.95
C2289,Aarav Patel,P2289,Parle Happy Happy,Perfect crunch and flavor — Parle Kreams is the best biscuit ever!,positive,0.8666666666666667
C2290,Aarav Nair,P2290,Parle Hide & Seek,Perfect crunch and flavor — Parle Happy Happy is the best biscuit ever!,positive,0.75
C2291,Sneha Kumar,P2291,Parle Milano,Amazing quality and taste — Parle Happy Happy has been my go-to for years.,negative,0.43333333333333335
C2292,Vikram Das,P2292,Parle Kreams,Parle Hide & Seek is my favorite snack with tea or coffee.,positive,0.7083333333333333
C2293,Sneha Kumar,P2293,Parle Monaco,"Disappointed with the latest pack of Parle Milano, not fresh.",negative,0.275
C2294,Aarav Singh,P2294,Parle KrackJack,Parle Kreams is okay for a quick snack.,positive,0.75
C2295,Sneha Das,P2295,Parle Hide & Seek,"Parle Monaco was stale this time, poor experience.",positive,0.75
C2296,Ananya Singh,P2296,Parle-G,"Parle KrackJack used to be better, but the quality has dropped.",positive,0.75
C2297,Aishwarya Nair,P2297,Parle-G,"Parle Hide & Seek used to be better, but the quality has dropped.",positive,1
C2298,Rohit Das,P2298,Parle Hide & Seek,Parle-G is my favorite snack with tea or coffee.,negative,0.275
C2299,Rohit Patel,P2299,Parle Hide & Seek,Perfect crunch and flavor — Parle-G is the best biscuit ever!,positive,0.7142857142857143
C2300,Neha Singh,P2300,Parle Milano,"Parle Hide & Seek was stale this time, poor experience.",positive,0.7083333333333334
C2301,Aishwarya Reddy,P2301,Parle KrackJack,"Nothing too special, Parle Hide & Seek is just okay.",negative,0.275
C2302,Rohit Nair,P2302,Parle Hide & Seek,"Parle Milano is fine, but sometimes lacks freshness.",positive,0.5361111111111111
C2303,Vikram Gowda,P2303,Parle Happy Happy,"Parle KrackJack was stale this time, poor experience.",positive,0.8071428571428572
C2304,Ravi Sharma,P2304,Parle Hide & Seek,"Average experience, Parle Hide & Seek tastes good but not exceptional.",positive,0.75
C2305,Rohit Reddy,P2305,Parle-G,"Nothing too special, Parle Happy Happy is just okay.",positive,0.6277777777777778
C2306,Isha Reddy,P2306,Parle KrackJack,Parle Hide & Seek is my favorite snack with tea or coffee.,positive,0.6666666666666666
C2307,Aishwarya Sharma,P2307,Parle Milano,"I love the classic taste of Parle-G, it never gets old.",negative,0.43333333333333335
C2308,Aishwarya Nair,P2308,Parle-G,"Decent snack, Parle KrackJack could be a bit more crispy.",neutral,0.5
C2309,Sneha Singh,P2309,Parle-G,"Disappointed with the latest pack of Parle Milano, not fresh.",positive,0.75
C2310,Isha Verma,P2310,Parle KrackJack,The Parle-G biscuits bring back childhood memories!,positive,0.6277777777777778
C2311,Ananya Singh,P2311,Parle Hide & Seek,"Parle-G used to be better, but the quality has dropped.",positive,0.5361111111111111
C2312,Isha Patel,P2312,Parle-G,"I love the classic taste of Parle KrackJack, it never gets old.",negative,0.43333333333333335
C2313,Aarav Kumar,P2313,Parle Hide & Seek,"Average experience, Parle Hide & Seek tastes good but not exceptional.",positive,0.6277777777777778
C2314,Aishwarya Patel,P2314,Parle Milano,"Disappointed with the latest pack of Parle-G, not fresh.",positive,0.5361111111111111
C2315,Vikram Patel,P2315,Parle KrackJack,"I love the classic taste of Parle Hide & Seek, it never gets old.",negative,0.43333333333333335
C2316,Ananya Patel,P2316,Parle-G,"Average experience, Parle Milano tastes good but not exceptional.",negative,0.43333333333333335
C2317,Vikram Kumar,P2317,Parle Happy Happy,"Disappointed with the latest pack of Parle KrackJack, not fresh.",positive,0.8041666666666667
C2318,Rohit Reddy,P2318,Parle KrackJack,"Disappointed with the latest pack of Parle-G, not fresh.",positive,0.7083333333333333
C2319,Aarav Das,P2319,Parle-G,Parle Happy Happy is okay for a quick snack.,negative,0.43333333333333335
C2320,Kiran Patel,P2320,Parle KrackJack,Parle KrackJack is okay for a quick snack.,positive,1
C2321,Rohit Nair,P2321,Parle Happy Happy,"Disappointed with the latest pack of Parle-G, not fresh.",positive,0.95
C2322,Isha Sharma,P2322,Parle Happy Happy,Perfect crunch and flavor — Parle KrackJack is the best biscuit ever!,positive,0.8500000000000001
C2323,Aarav Menon,P2323,Parle Happy Happy,Perfect crunch and flavor — Parle Happy Happy is the best biscuit ever!,positive,0.8071428571428572
C2324,Aarav Gowda,P2324,Parle Milano,"Parle Happy Happy used to be better, but the quality has dropped.",positive,0.8
C2325,Ananya Patel,P2325,Parle-G,"Nothing too special, Parle Happy Happy is just okay.",positive,0.7083333333333334
C2326,Ravi Patel,P2326,Parle Monaco,Amazing quality and taste — Parle Milano has been my go-to for years.,positive,0.75
C2327,Aarav Das,P2327,Parle Kreams,"Parle-G is fine, but sometimes lacks freshness.",positive,0.6277777777777778
C2328,Ravi Menon,P2328,Parle Happy Happy,"Parle Monaco used to be better, but the quality has dropped.",positive,0.7666666666666666
C2329,Neha Reddy,P2329,Parle KrackJack,"I love the classic taste of Parle Kreams, it never gets old.",positive,1
C2330,Kiran Patel,P2330,Parle-G,The Parle Happy Happy biscuits bring back childhood memories!,positive,0.6666666666666666
C2331,Ravi Menon,P2331,Parle Monaco,Perfect crunch and flavor — Parle KrackJack is the best biscuit ever!,positive,0.7083333333333334
C2332,Neha Gowda,P2332,Parle Milano,"Decent snack, Parle-G could be a bit more crispy.",positive,0.7142857142857143
C2333,Aarav Nair,P2333,Parle-G,"Parle Monaco is fine, but sometimes lacks freshness.",positive,0.75
C2334,Ravi Kumar,P2334,Parle Milano,"Nothing too special, Parle Milano is just okay.",positive,0.75
C2335,Vikram Menon,P2335,Parle Kreams,Parle-G is my favorite snack with tea or coffee.,positive,1
